0.0,0.3541666666666667,0.5625,0.0,0.2916666666666667,0.0,0.4375,0.20833333333333334,0.0,0.20833333333333334
0.0,0.3541666666666667,0.2916666666666667,0.3125,0.2916666666666667,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332
0.0,0.3541666666666667,0.5625,0.5,0.041666666666666664,0.0,0.20833333333333334,0.20833333333333334,0.22916666666666666,0.22916666666666666
0.0,0.3541666666666667,0.5833333333333334,0.7708333333333334,0.5,0.0,0.2916666666666667,0.375,0.0,0.20833333333333334
0.0,0.3541666666666667,0.14583333333333334,0.2708333333333333,0.6875,0.2708333333333333,0.6666666666666666,0.0,0.2916666666666667,0.1875
0.0,0.3541666666666667,0.5625,0.22916666666666666,0.2916666666666667,0.08333333333333333,0.2916666666666667,0.0,0.0,0.0
0.0,0.3541666666666667,0.3125,0.3541666666666667,0.2916666666666667,0.20833333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0
0.0,0.3541666666666667,0.2916666666666667,0.3125,0.3125,0.0625,0.7083333333333334,0.0,0.22916666666666666,0.0
0.0,0.3541666666666667,0.1875,0.7083333333333334,0.0,0.20833333333333334,0.375,0.20833333333333334,0.20833333333333334,0.14583333333333334
0.0,0.3541666666666667,0.16666666666666666,0.08333333333333333,0.5,0.5,0.041666666666666664,0.0,0.0,0.0
0.0,0.3541666666666667,0.4166666666666667,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.0,0.20833333333333334,0.22916666666666666,0.5416666666666666
0.0,0.3541666666666667,0.5625,0.2916666666666667,0.2708333333333333,0.7083333333333334,0.20833333333333334,0.0,0.0625,0.0
0.0,0.3541666666666667,0.4791666666666667,0.5208333333333334,0.020833333333333332,0.0,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.10416666666666667
0.0,0.3541666666666667,0.16666666666666666,0.5208333333333334,0.3125,0.4583333333333333,0.20833333333333334,0.0,0.0,0.2916666666666667
0.0,0.3541666666666667,0.16666666666666666,0.5,0.75,0.0625,0.2916666666666667,0.6666666666666666,0.2916666666666667,0.16666666666666666
0.0,0.3541666666666667,0.22916666666666666,0.125,0.0,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.25,0.0
0.0,0.3541666666666667,0.5416666666666666,0.7708333333333334,0.20833333333333334,0.0,0.0,0.1875,0.20833333333333334,0.1875
0.0,0.3541666666666667,0.2916666666666667,0.20833333333333334,0.375,0.20833333333333334,0.6458333333333334,0.0625,0.5625,0.16666666666666666
0.0,0.3541666666666667,0.5625,0.2708333333333333,0.3333333333333333,0.0,0.2708333333333333,0.2916666666666667,0.0,0.2708333333333333
0.0,0.3541666666666667,0.2708333333333333,0.22916666666666666,0.25,0.4583333333333333,0.20833333333333334,0.2916666666666667,0.22916666666666666,0.5833333333333334
